Name,Description,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000141255.12,SPATA22,0.464645,0.331791,0.0758941,0.142094,0.148323,0.113505,0.118194,0.230313,0.243333,0.378612,0.199094,0.242122,0.266725,0.274588,0.210785,0.375433,0.333959,0.296739,0.370913,0.412467,0.474463,0.161169,0.0205529,0.271684,0.415603,0.201907,0.105793,0.168521,0.0348161,0.154758,0.150829,0.117491,0.0743793,0.0519761,0.204954,0.024991,0.111734,0.0722275,0.147696,0.671983,0.126773,0.0328163,0.121446,0.104734,0.0940957,0.074075,0.0920115,0.104013,0.0530187,157.071,0.130325,0.144712,0.173457,0
ENSG00000108381.10,ASPA,5.75938,9.77453,3.00027,1.13265,2.63647,1.24322,4.96599,14.5635,4.46933,12.507,3.79964,5.0301,7.10485,6.99162,21.4713,10.6798,6.46171,16.1836,35.5853,24.5643,5.52097,1.4829,0.244406,15.911,10.4999,5.6033,3.67168,6.25469,1.55137,4.84899,7.364,2.00135,0.522297,8.7783,6.17069,2.82079,5.60055,1.12663,2.60779,43.4359,4.25494,0.627112,0.772892,4.87376,3.6294,2.89422,7.76636,5.157,2.93332,6.30726,3.82497,8.33899,6.6484,0.018082
ENSG00000167723.14,TRPV3,1.34386,1.19252,0.505625,0.423211,0.779258,0.230057,1.4345,2.85046,2.10831,3.36384,1.31848,1.87137,3.67527,2.96248,2.83603,2.05443,3.46672,3.15734,4.44227,2.74527,1.10868,0.794744,4.6824,1.70934,1.18052,1.08255,1.65791,1.25741,1.00835,0.960291,0.933832,1.00755,0.3493,0.22397,0.220426,0.554989,0.668856,0.74924,1.90515,17.8068,1.89367,0.366409,2.362,0.625068,17.5547,19.737,2.93592,1.13243,0.904687,9.30023,0.58494,0.498065,1.74709,0.108574
ENSG00000196689.11,TRPV1,10.449,7.51874,6.07906,4.91818,7.45077,11.3686,8.98799,5.34962,4.79488,5.91003,22.9034,23.596,6.90823,5.60669,5.77681,6.78745,5.2374,4.72289,8.25208,6.82771,10.7102,4.04518,4.20854,14.5041,21.1597,7.25217,8.16176,6.61582,4.39628,5.94013,14.1909,5.53149,4.03039,8.11838,8.60375,14.0159,6.3221,6.64006,4.40631,29.6228,20.8053,4.65925,10.8639,10.9285,8.43947,9.21785,12.9146,7.02813,6.88097,11.2486,10.2043,11.0591,13.2085,0.917951
ENSG00000263338.1,RP11-235E17.3,0.658021,0.229661,0.146903,0.206125,0.227963,0.343595,0.382369,0.0472846,0.040724,0.0449051,0.22874,0.303162,0.0908652,0.0599308,0.0534033,0.0641292,0.0434326,0.044871,0.079407,0.0473206,0.637326,0.10662,0.145471,0.785779,0.376433,0.222561,0.311929,0.233546,0.130937,0.173301,0.578141,0.206305,0.0750346,0.141102,0.187635,0.235731,0.332935,0.312728,0.143413,1.58327,0.930267,0.218114,0.266666,0.283554,0.655851,0.769896,0.602686,0.181953,0.213789,0.505452,0.308176,0.366254,0.466978,0
ENSG00000261916.1,RP11-235E17.4,0.247364,0.104353,0.163914,0.077636,0.121344,0,0.116385,0.256458,0.290444,0.336979,0.369987,0.538947,0.304748,0.282646,0.198902,0.192198,0.266958,0.200463,0.124471,0.164804,0.241676,0.179091,0.159617,0.429723,0.255672,0.149914,0.177094,0.139174,0.10847,0.136859,0.100352,0.153455,0.0722064,0.071396,0.0324744,0.298421,0.125366,0.265548,0.079155,0.929024,0.373467,0.250082,0.264016,0.193335,0.292938,0.343199,0.258537,0.0747148,0.168102,0.269111,0.224853,0.195202,0.291266,0
ENSG00000197417.7,SHPK,15.0975,10.8161,15.2987,10.7236,9.73717,9.22028,11.3669,4.01222,4.12933,4.58643,9.88408,11.5289,5.59731,4.84521,3.60691,4.52613,3.92669,3.8351,5.41925,4.03058,14.4528,14.1569,15.9696,24.3987,18.5527,8.01424,10.207,9.02768,15.0262,7.89856,13.9775,4.56931,3.16983,10.0249,8.10961,16.7699,11.2446,12.3056,2.9904,23.8815,18.4507,7.83279,9.60594,12.352,15.7119,18.6931,14.3122,8.2129,11.3951,10.975,14.0444,13.9063,17.036,1.96623
ENSG00000262248.1,RP11-235E17.5,0.364644,0.247567,0.308307,0.189851,0.177068,0.0864255,0.316487,0,0,0.0803463,0.222142,0.311995,0.080918,0,0.0465048,0,0.0536314,0,0.0890267,0,0.435213,0.336322,0.55078,0.762608,0.269659,0.193173,0.301028,0.185216,0.37868,0.182207,0.467377,0.136733,0.0689312,0.140945,0.319712,0.606462,0.316183,0.424105,0,0.864451,0.382611,0.395427,0.268759,0.286959,0.445972,0.494955,0.4975,0.26508,0.349697,0.331191,0.340941,0.286309,0.413819,0
ENSG00000040531.14,CTNS,17.2932,14.121,23.8092,16.0285,16.4202,11.4789,16.0486,5.15119,4.54011,5.83981,6.32227,7.98969,6.42888,5.20399,5.28945,5.68519,5.06846,5.37068,11.3975,6.70127,16.1264,16.0855,8.17193,28.7121,29.3804,13.7062,10.879,13.6307,9.58042,13.0358,16.8084,7.26356,5.31844,13.0173,14.4698,9.66213,22.7387,13.972,8.83238,37.164,24.2978,15.4585,16.6967,19.68,15.7245,17.8886,13.602,19.0146,15.8178,48.4397,18.3809,21.0562,17.4584,6.62048
ENSG00000262903.1,RP11-235E17.6,5.99248,5.51242,14.375,9.49488,7.88328,6.0731,9.18081,1.58989,1.62782,2.64149,3.17645,4.49458,2.9263,1.97822,1.7198,2.31727,1.72993,1.70027,2.99299,2.05947,6.57993,6.60922,1.11177,12.3865,17.7558,6.58692,6.02622,6.44215,7.92485,6.25631,10.6067,4.18887,3.07093,5.592,5.27152,2.59664,9.78612,7.50824,1.54146,16.2311,11.4147,3.45381,6.86018,13.8127,6.16188,5.90325,6.76422,5.35126,7.26209,9.32346,13.9309,10.5075,11.6977,0.596136
ENSG00000213977.7,TAX1BP3,191.706,145.744,184.143,255.627,237.654,214.665,209.851,41.6872,29.7358,45.3714,18.8597,23.2685,37.3941,32.3878,42.5107,35.3485,29.4752,42.986,78.7525,62.8193,170.327,277.187,27.5422,404.854,379.222,129.471,147.457,145.077,350.308,136.285,184.338,147.883,116.984,101.367,148.815,21.8451,193.165,165.843,21.0231,493.563,202.406,49.7412,57.235,177.034,190.224,184.034,159.113,90.9448,148.486,113.944,140.981,241.157,308.095,32.9494
ENSG00000240898.1,RP11-48B14.1,1.48653,1.2325,2.50441,2.0966,1.8768,1.13119,1.89597,0.631835,0.554298,0.803361,1.8462,2.40807,1.13598,0.782885,0.633367,0.752278,0.694024,0.625992,1.01821,0.716808,1.79496,2.19856,0.765379,5.60778,4.36553,1.55402,2.21078,1.78015,3.27151,1.5262,3.38671,1.19416,1.0045,1.35318,2.72536,0.885354,2.50531,2.55612,0.416681,6.41919,3.54595,1.28399,2.0175,3.30354,2.02139,1.94761,3.70943,3.61877,2.96579,2.32236,3.01888,3.18338,3.66393,0.425707
ENSG00000127774.6,EMC6,36.6256,40.5149,55.9985,39.115,40.9451,33.9807,46.2482,29.0197,33.5108,31.3339,44.6673,40.7708,35.1015,40.4731,29.0798,30.544,30.1449,30.0619,39.8512,31.032,38.6655,79.1917,76.2939,35.4097,39.7103,51.1532,40.7009,46.8058,49.8364,50.2132,49.7124,40.2366,43.6722,37.0201,52.5992,35.8987,43.3598,37.9204,100.441,40.5041,35.6157,20.918,38.2203,45.0676,41.2785,41.3835,42.5728,50.7797,42.3368,107.865,46.76,41.6732,41.741,17.4355
ENSG00000083454.21,P2RX5,0.408858,0.859919,0.463133,0.513903,0.792346,0.21161,0.737525,2.89291,5.19316,7.52181,10.2257,11.1967,10.1738,9.48211,2.78637,5.61563,9.44039,5.0798,1.00185,2.10598,0.488131,2.44909,47.6015,1.24445,1.53072,0.553977,2.81684,0.356065,1.05448,0.401985,1.23037,3.36503,4.24468,0.534955,0.510851,0.641184,3.75159,1.85334,11.7415,0.818247,0.439613,0.286252,2.96128,1.40264,0.240392,0.218657,25.6745,140.292,1.30521,3.2273,0.65321,0.622171,0.839668,12.8866
ENSG00000083457.11,ITGAE,9.20552,8.08187,7.25754,6.6892,7.40387,6.06907,8.84682,4.90063,4.8269,8.10292,7.51752,6.72903,4.80667,5.60014,4.51297,5.94422,7.44285,7.16691,7.02153,6.36677,7.93394,10.3599,7.10626,8.27905,9.06903,7.99926,6.83997,7.62642,7.48574,8.13445,8.43068,4.30651,2.41648,4.23227,5.36142,1.96427,10.7758,5.76655,5.17346,8.75173,7.95075,1.85484,5.8626,9.05232,5.57635,5.2166,11.0996,11.9828,5.97875,10.7405,7.78332,9.08742,9.54217,2.65958
ENSG00000262692.1,CTD-3195I5.3,1.68971,1.61912,2.34979,1.07147,1.37497,0.67707,1.53581,0.484888,0.365373,0.754194,0.834353,0.910678,0.442797,0.37588,0.499627,0.461271,0.563052,0.546989,1.13171,0.578841,1.47304,2.02572,3.07843,1.57763,2.90013,1.54367,1.92479,1.63567,1.66909,1.48355,1.45736,0.607096,0.451113,1.06004,0.79027,0.755629,2.4881,1.65577,0.337624,2.48525,2.43909,0.850358,1.779,2.18474,0.861305,0.756275,3.58214,6.01254,1.39774,1.46777,2.48646,3.06722,2.60292,0.92154
ENSG00000177602.5,GSG2,0.311744,0.200123,0.174814,0.169579,0.182733,0.0595509,0.292499,0.0258136,0.0274574,0.0933041,0.0570716,0.0767287,0.0401895,0.0347464,0.0414451,0.0501261,0.0667049,0.0636271,0.134016,0.0525396,0.322633,3.41627,15.8618,0.149825,0.230029,0.0991339,0.980966,0.0647606,1.98084,0.0769216,0.587951,0.0704428,0.0474225,0.0731168,0.0793426,0.0735737,2.06188,0.604301,0.409345,0.113537,0.274422,0.128547,0.149593,0.564607,0.719539,0.661557,3.00338,2.65082,0.864677,15.4962,0.52169,0.157681,0.987439,0.382683
ENSG00000262358.1,CTD-3195I5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121057,0,0,0,0,0,0,0,0,0,0.124927,0.062994,0,0.203919,0,0,0,0
ENSG00000074356.16,NCBP3,14.0986,10.9871,8.40069,11.8388,12.1627,13.1216,13.2044,4.31879,3.92198,5.5273,15.1116,14.3141,4.94607,4.89129,4.96809,5.09082,5.06696,4.65996,9.83957,5.8703,13.2572,14.8591,12.2996,19.2673,19.7404,13.5563,12.5208,11.7552,11.4007,11.499,14.8875,5.71728,3.56475,5.66142,9.03438,4.15209,13.5888,12.3323,4.1076,21.3219,18.3307,6.68004,10.3752,13.193,14.5324,14.9961,13.6998,14.1208,10.3877,14.9843,16.4076,18.0995,15.1062,4.20498
ENSG00000004660.14,CAMKK1,8.86837,8.09134,12.5693,6.96987,6.82958,20.5226,19.8771,19.0794,37.591,37.2529,83.3001,76.8316,83.4281,84.0667,19.713,12.5611,41.2227,27.1194,3.89402,6.70878,8.75755,8.29846,3.10243,23.7569,21.5528,14.6821,8.76534,8.5995,8.1589,8.42067,14.1412,3.83697,1.92625,2.72158,4.11735,0.507181,8.97323,13.1663,1.7475,6.66146,13.35,6.25241,39.6258,12.8856,19.6653,22.6569,9.5865,13.8457,3.77083,19.7127,13.8661,29.2581,21.063,13.3576
ENSG00000108405.3,P2RX1,6.32219,3.30298,1.34267,3.28968,25.7519,320.731,127.196,0.460084,0.271908,0.467647,0.268382,0.357055,0.293847,0.257684,0.510177,0.728344,0.495018,0.328824,1.13202,0.768265,2.31886,0.0722519,5.49386,20.3278,13.9219,16.7635,10.9272,8.21124,10.2704,15.6408,8.54793,2.2967,0.479244,0.945252,1.71067,0.829819,19.4952,4.5004,0.306075,5.09677,2.67603,40.6509,0.701749,19.8977,3.87994,7.98047,19.2232,42.6063,4.74661,5.6372,1.05867,12.3661,8.85914,53.8511
ENSG00000074370.17,ATP2A3,10.2645,10.7923,17.5948,38.5378,31.63,18.8223,34.063,1.52911,1.24742,1.66295,15.3219,55.4781,1.7764,1.28181,1.3746,2.18366,1.59799,2.51157,2.69952,5.71236,13.6338,1.37104,88.7782,14.7847,14.9984,17.4733,83.6503,30.5942,11.5464,39.2308,16.1304,6.68193,3.91877,7.39158,15.3644,3.06135,50.6382,114.379,1.08402,8.98513,4.99318,25.3703,4.00781,36.8427,29.645,44.0874,103.392,176.841,35.3385,5.29851,23.5898,21.1354,14.5295,124.375
ENSG00000263312.1,LINC01975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170582,0,0,0,0,0,0,0.0516559,0.171773,0,0,0.253259,0,0,0,0.0327545,0,0,0,0,0.0611922,0,0.0567627,0.156245,0.801015,0,0,0
ENSG00000074755.14,ZZEF1,19.8923,14.6956,15.821,23.2674,20.339,24.8958,21.47,4.96975,6.04424,6.15544,22.385,25.0477,9.91024,8.25624,6.11775,7.27147,6.41803,5.51971,7.98687,6.13508,19.1423,15.9538,20.4919,19.4663,22.2131,23.8487,26.8553,27.11,17.0275,30.896,22.4608,9.13904,7.41919,7.23808,7.57735,6.11166,23.8224,15.2996,17.6915,23.0014,23.3116,10.2302,23.0568,21.5092,20.5826,22.1542,37.8078,25.6198,16.3459,20.7176,25.892,25.6295,17.6646,9.16216
ENSG00000252456.1,RNA5SP434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226442,0,0,0,0,0,0,0,0,0,0,0,0.301828,0,0,0,0,0,0,0
ENSG00000167740.9,CYB5D2,28.8989,21.6673,27.2234,30.8621,27.3563,24.641,19.6122,18.2984,20.7755,21.5414,19.4505,19.7996,24.3957,26.6022,17.4783,26.9622,23.9316,19.3808,30.0923,21.6477,27.6979,23.421,12.3704,26.8453,29.9489,15.5961,12.4365,16.4781,12.7149,15.9371,22.2525,10.2666,4.98028,19.8853,24.8066,13.6506,16.4985,18.4114,7.54386,27.3409,30.5314,7.63112,40.5236,22.7825,16.4123,19.9652,15.2135,14.0463,16.5286,60.016,35.1973,29.9099,19.2657,5.20009
ENSG00000185722.16,ANKFY1,21.42,18.2836,22.214,25.7614,22.4384,24.3608,25.3339,8.70778,9.13239,12.5689,25.1005,29.5189,13.2649,11.8861,8.91981,11.1405,12.3767,9.49601,16.7786,10.4766,21.1096,30.8351,21.0025,30.7786,30.9264,41.6856,21.9881,23.5184,18.4582,22.7232,28.3662,8.14087,6.84052,8.41605,10.7907,7.02786,26.5285,17.3222,8.98355,32.2349,35.2714,6.13504,21.752,21.9933,21.7939,22.7418,20.9333,21.5305,13.7818,13.618,25.1365,39.257,26.8423,5.22492
ENSG00000251812.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263219.1,RYKP1,0.0742375,0.0790739,0.0675713,0.144363,0.0794171,0.0827789,0.139904,0.0694384,0.0742463,0.0840582,0.406378,0.447274,0.106587,0.0988755,0.0731114,0.094918,0.110318,0.0660165,0.0840588,0.0436936,0.0879457,0.0545066,0.126286,0.212276,0.157188,0.185259,0.101773,0.102552,0.0816636,0.0950731,0.139435,0.0490834,0.0366089,0.0489513,0.0747039,0.038822,0.152087,0.0894264,0.0345809,0.156513,0.275455,0.0285954,0.19146,0.163237,0.149694,0.135166,0.0749274,0.126235,0.0540588,0.485166,0.136464,0.245815,0.169476,0.0507027
ENSG00000274363.1,RP11-104O19.4,0.401543,0.218861,0.484878,0.415268,0.46094,0.312182,0.550802,1.676,1.54568,1.7812,2.91434,2.64941,1.49657,1.53239,1.68181,1.86102,2.03552,1.83288,2.99292,1.84963,0.430954,0.303194,0.817166,0.35451,0.443367,1.08361,0.544443,0.347854,0.260801,0.327753,0.503133,0.138599,0.143601,0.38392,1.12498,0.132442,0.372431,0.322839,0.142447,1.38458,0.479818,0.120946,4.47608,0.914686,0.382197,0.403791,0.426179,0.732878,0.205973,4.74588,0.993442,0.600787,0.406359,0.116127
ENSG00000132388.12,UBE2G1,23.5489,20.4457,18.001,28.0386,26.4435,36.4397,30.2846,10.4785,11.3166,11.8008,20.8573,17.1613,12.1196,16.3412,10.9476,11.8587,12.0568,10.1708,24.6757,13.5361,22.5362,34.1905,54.038,24.0476,22.9475,43.8055,24.1818,29.2984,44.8953,33.5729,23.0356,12.8688,17.3706,13.026,15.7371,11.8034,21.9444,18.986,69.8402,20.9146,19.9109,8.14074,11.0914,22.2264,33.8694,34.168,24.0689,23.0752,18.3664,26.1027,19.4504,29.1532,35.2824,11.9023
ENSG00000261868.1,MFSD1P1,0.0894848,0.0763571,0.0458597,0.104603,0.0755675,0.0941131,0.0883357,0.201735,0.0654857,0.177696,0.0773847,0.125376,0.0998157,0.098827,0.265201,0.175606,0.0961925,0.229575,0.96185,0.356796,0.121733,0.0577506,0.174211,0.256072,0.0925115,0.159693,0.105805,0.0927902,0.171045,0.107315,0.121159,0.0578222,0.0225453,0.0211787,0,0.0212588,0.145639,0.147085,0.0927638,0.188264,0.162123,0.044604,0.150065,0.0928239,0.362249,0.280843,0.105462,0.0801336,0.0654447,0.113085,0.120214,0.150939,0.312099,0.054445
ENSG00000263882.2,RN7SL774P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182557.7,SPNS3,0.544991,0.397255,2.9977,0.372423,0.532775,0.394099,0.48546,0.431745,0.343936,0.551241,0.181933,0.187869,0.572291,0.440977,0.498344,0.583062,0.567729,0.444559,1.46985,0.783681,0.532753,0,1.04608,0.658552,0.704376,0.208772,0.410573,0.20431,0.766714,0.182207,0.425987,0.261605,0.230556,2.28549,3.14899,0.517731,0.955123,0.704251,0.0427838,1.07135,0.114404,0.30983,0.371706,0.620031,0.513278,0.617079,1.58691,4.3215,0.35102,0.837967,0.507115,0.366415,0.623305,2.74717
ENSG00000262823.1,RP13-580F15.2,0.294229,0.175819,0.264695,0.128394,0.189026,0.0809569,0.261538,0.106484,0.15789,0.261452,0.0353934,0.031881,0.301159,0.216699,0.103116,0.103206,0.211957,0.196098,0.206137,0.0779743,0.591362,0,0.413176,0.275307,0.487292,0.0865514,0.872955,0.0851864,0.501559,0.0930205,0.219853,0.0618521,0.0464882,1.10379,1.44869,0.48438,1.36265,1.66089,0,0.311325,0.0533884,0.441483,0.0975856,0.25946,0.300407,0.418992,2.45271,2.0686,2.00955,0.338443,0.195864,0.176991,0.422677,1.02316
ENSG00000229782.1,AC118754.4,0.766761,0.489679,0.15752,0.229859,0.405051,0.150022,0.33063,0.567328,0.833474,1.25337,0.106484,0.180204,1.67466,1.25805,0.612197,0.394862,1.3237,1.03573,0.274368,0.297174,0.566855,0,0,1.21159,0.517256,0.181228,0.142872,0.335125,0.573314,0.311062,0.731829,0.247851,0.173188,1.56494,1.66656,1.00171,0.69562,0.356001,0.0882945,0.458835,0.0986821,0.208778,0.14157,0.471493,0.422185,0.627846,0.256109,1.14385,0.171417,0.248241,0.48665,0.683067,0.824877,0
ENSG00000183018.8,SPNS2,47.5526,31.8539,5.58651,11.9936,21.8581,10.9724,20.1995,23.3328,24.4732,28.0609,12.8129,24.1767,43.2098,36.6715,33.0758,26.156,28.431,25.9503,54.4837,27.8273,40.1316,0.422031,0.523421,35.0525,21.9418,13.7646,12.7307,20.8906,98.8673,20.4989,28.2912,10.0698,8.64888,40.3782,47.917,4.5904,80.9739,31.5948,4.7381,29.1285,4.35199,10.5759,5.54263,16.1863,49.0564,62.5028,25.9588,32.3485,20.9447,5.22822,27.0959,25.4856,49.3495,2.0716
ENSG00000132382.14,MYBBP1A,30.41,28.6982,22.7826,29.3568,32.0226,30.3655,42.2043,10.1323,16.2619,16.6082,41.1364,44.9242,29.5434,26.4812,12.5649,14.8941,15.5642,13.8146,13.2824,9.70854,41.9504,50.284,56.4789,36.8788,44.4096,26.0358,24.8604,27.3244,36.1705,27.1097,54.0946,14.0011,9.72375,12.1349,20.0347,11.1369,31.3451,33.8824,27.0734,44.0116,41.7975,23.382,34.789,46.2792,49.7352,48.7535,29.4801,38.5374,23.0556,28.4856,35.3153,43.3328,38.7069,5.4716
ENSG00000167741.10,GGT6,0.0408871,0.0514631,0.742482,0.0516523,0.0584218,0.0407212,5.29391,0.0158678,0.0151018,0.0150181,0.0406853,0.0522776,0.026679,0.0174548,0.0197269,0.0195288,0.0168948,0.0138383,0.021743,0.0146389,5.75615,0.0325105,0.0525842,0.194733,0.135193,0.144389,41.7563,0.0498992,63.0928,0.0567904,1.06909,0.028422,0.0337905,18.3253,28.0873,0.230589,3.13792,35.8374,0.0310959,0.0485907,0.770976,19.6446,0.590959,9.20102,75.1631,74.6117,23.5712,0.0460211,17.9393,1.36236,0.338179,0.0694602,30.2305,0.0221784
ENSG00000262921.1,RP11-141J13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769379,0,0,0,0,0,0.048208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473446,0,0,0.188817,0
ENSG00000262519.1,TXNP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101186,0.110148,0,0,0,0,0,1.51292,0,0,0,0,0,0.163382,0,0,0.117052,0,0,0,0,0,0,0.131473,0.0675408,0,0,0,0.52571,0,0,0.331538,0
ENSG00000188176.11,SMTNL2,2.66779,9.09941,0.120549,0.569502,1.57903,0.819772,4.73525,0.296852,0.288282,0.419037,0.373528,0.537227,0.525302,0.393428,0.612979,0.307534,0.254891,0.359972,0.297734,0.328577,3.03484,0.0397696,0.0606665,4.62188,5.33296,1.35213,0.87222,5.37192,2.3808,8.76864,13.8116,5.08175,7.78182,22.79,43.5581,0.0740001,6.55501,1.00558,279.025,5.86483,9.65538,0.246012,2.6768,3.20927,0.847495,0.990415,1.33609,1.16574,0.864236,2.10408,1.65595,5.26024,3.59695,0.0567932
ENSG00000261863.1,LINC01996,0,0.172611,0,0,0,0,0.0373102,0,0,0.0300408,0,0.0246817,0,0,0.0226557,0.0206734,0.0439347,0,0.0446426,0,0,0,0,0,0.0316385,0.0504668,0,0.138324,0.0691658,0.453315,0.349334,0.0173186,0.0279911,0.0816034,0.18672,0,1.82754,0.0241515,5.50174,0.0300057,0.0613322,0,0.578488,0.0953467,0,0,0.046056,0,0.239325,0.245441,0,0.068325,0,0
ENSG00000222429.1,RNU6-955P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000161905.12,ALOX15,0.0302886,28.1403,0.0146173,0.0979458,0.0902156,0.0496985,0.289444,0.0730383,0.143577,0.898566,0.0747299,0.100767,0.346095,0.284454,0.172771,0.336929,1.02004,0.544073,0.0763927,0.0553071,0.134389,0,0.0348868,0.0597307,0.109077,1.74359,0.470786,0.112143,0.222968,0.114234,0.325395,0.204311,0.0685655,0.0171069,0.0412476,0.0353726,1.73038,0.0988218,0.0365716,0.0753609,0.146298,0.00837055,4.18835,0.177969,0.659829,0.499621,0.386194,0.172921,0.0398457,3.78907,0.0318722,0.0684399,0.220384,0.232755
ENSG00000141456.14,PELP1,22.5553,20.6886,20.0514,30.3349,28.0523,31.8117,31.5602,20.6737,23.7839,21.8912,53.433,54.2249,30.5763,30.3788,20.915,25.9017,24.7181,20.9754,30.9425,22.1467,25.8917,28.1735,39.7712,40.3036,41.4053,28.445,21.1561,28.8076,22.7269,28.0212,40.0336,14.2673,11.6306,11.1517,19.0925,9.98567,25.7764,21.1947,26.1419,37.8255,43.8437,9.5281,42.4164,36.2453,27.5795,28.7082,26.2021,30.898,18.594,63.5099,36.0596,43.2379,32.2235,5.65759
ENSG00000235085.3,AC091153.4,0.383691,0.267472,0.254422,0.390512,0.380034,0.383364,0.289823,0.0541637,0.0708137,0.0848297,0.582083,0.782192,0.201156,0.120688,0.0810169,0.104489,0.101077,0.0610055,0.118594,0.0765353,0.497163,0.144001,0.326008,0.459703,0.621979,0.363628,0.302025,0.390715,0.360015,0.354814,0.474492,0.149143,0.0614971,0.187274,0.254725,0.151905,0.468732,0.432824,0.0843501,0.72541,0.710977,0.221415,0.822925,0.68426,0.60721,0.602731,0.417532,0.444136,0.308502,0.682967,0.848528,0.624186,0.570723,0.0572592
ENSG00000244184.1,RP11-314A20.2,0.261886,0.234623,0.863876,0,0.192635,0.079271,0.413772,0.51136,0.495028,0.561311,0.534484,0.482243,0.421529,0.451713,0.539182,0.754487,0.713411,0.519554,0.861584,0.640332,0.423234,0.752576,1.38864,0.413235,0.321477,0.21815,0.332619,0.191173,0.444183,0.172072,0.490538,0.15027,0.10561,0.569342,1.15255,0.289284,0.257404,0.363884,0.311039,0.451069,0.591772,0.338427,2.78705,0.898903,0.35313,0.364551,0.457061,0.651602,0.417494,5.57924,0.821034,0.475895,0.375413,0
ENSG00000213939.4,RP11-314A20.1,1.83226,1.72128,1.37474,1.2103,1.50111,1.42088,1.94325,0.912203,0.829678,0.864549,1.08327,1.09633,0.705445,0.783511,0.913696,1.13231,1.16896,0.795421,1.56424,1.07713,2.09593,2.38814,3.58629,2.0702,1.87924,1.49385,1.33599,1.49579,2.04235,1.36833,3.19345,0.644164,0.419705,1.10916,3.20428,0.734789,1.8086,1.77534,0.743338,2.06521,4.16423,1.27086,3.9845,2.40475,2.7375,2.78743,1.67871,2.14931,1.37809,3.82613,2.47189,2.3779,2.30729,0.850216
ENSG00000141480.17,ARRB2,47.983,53.2612,38.982,37.8708,40.0325,20.0291,28.6707,32.9602,40.9501,20.8758,101.938,100.282,49.551,51.966,40.2518,39.1364,24.7093,17.2265,41.9251,29.2935,31.7709,11.5035,38.0139,25.0132,31.2352,31.6853,29.5062,27.9089,14.251,26.6099,37.0571,12.7999,10.0449,15.8572,17.7043,15.999,139.255,22.1261,6.39831,51.9873,27.1196,8.28738,34.507,26.0155,16.3351,17.2118,55.6569,206.603,30.8161,11.5646,24.6189,33.0166,25.4165,703.139
